Timestamp,Total,Syracuse - Alpha Chi Omega,Syracuse - Alpha Epsilon Phi,Syracuse - Alpha Gamma Delta,Syracuse - Alpha Phi,Syracuse - Alpha Xi Delta,Syracuse - Delta Delta Delta,Syracuse - Delta Gamma,Syracuse - Delta Phi Epsilon,Syracuse - Fall Pledge Class 2025,Syracuse - Gamma Phi Beta,Syracuse - Kappa Alpha Theta,Syracuse - Kappa Kappa Gamma,Syracuse - Phi Sigma Sigma,Syracuse - Sigma Delta Tau
2026-04-15 17:57:42,144205.46,6170.58,3791.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,22157.34,17377.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 18:03:56,144242.54,6170.58,3791.68,3847.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17377.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 19:30:29,144267.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17377.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 20:12:00,144317.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17427.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 20:12:33,144417.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17527.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 20:21:23,144467.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17527.85,2958.84,30381.90,5860.05,6985.55
2026-04-15 20:44:47,144567.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17527.85,2958.84,30481.90,5860.05,6985.55
2026-04-15 20:52:35,144817.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17527.85,2958.84,30481.90,5860.05,6985.55
2026-04-15 21:01:26,144917.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17527.85,2958.84,30481.90,5960.05,6985.55
2026-04-15 21:17:33,144967.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17527.85,2958.84,30531.90,5960.05,6985.55
2026-04-15 21:26:23,144992.54,6170.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30531.90,5960.05,6985.55
2026-04-15 21:27:27,145092.54,6270.58,3791.68,3872.52,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30531.90,5960.05,6985.55
2026-04-15 22:03:52,145144.04,6270.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30531.90,5960.05,6985.55
2026-04-15 22:16:22,145195.54,6270.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30583.40,5960.05,6985.55
2026-04-15 22:41:50,145298.54,6270.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30686.40,5960.05,6985.55
2026-04-15 22:50:41,145398.54,6270.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30686.40,5960.05,6985.55
2026-04-15 23:22:58,145418.54,6270.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30686.40,5980.05,6985.55
2026-04-15 23:34:59,145521.54,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30686.40,5980.05,6985.55
2026-04-15 23:43:20,145531.84,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30686.40,5990.35,6985.55
2026-04-16 00:27:01,145789.34,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,22194.42,17552.85,2958.84,30943.90,5990.35,6985.55
2026-04-16 01:17:52,147314.34,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,23719.42,17552.85,2958.84,30943.90,5990.35,6985.55
2026-04-16 05:41:51,147365.84,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,23719.42,17604.35,2958.84,30943.90,5990.35,6985.55
2026-04-16 06:03:35,147417.34,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,23719.42,17604.35,2958.84,30995.40,5990.35,6985.55
2026-04-16 07:06:12,147517.34,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5897.66,2065.63,23719.42,17604.35,2958.84,31095.40,5990.35,6985.55
2026-04-16 08:21:01,147543.09,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5923.41,2065.63,23719.42,17604.35,2958.84,31095.40,5990.35,6985.55
2026-04-16 08:22:06,147594.59,6373.58,3791.68,3924.02,11796.76,2669.41,8233.33,5974.91,2065.63,23719.42,17604.35,2958.84,31095.40,5990.35,6985.55
2026-04-16 08:59:00,147646.09,6425.08,3791.68,3924.02,11796.76,2669.41,8233.33,5974.91,2065.63,23719.42,17604.35,2958.84,31095.40,5990.35,6985.55
2026-04-16 09:14:42,147656.09,6425.08,3791.68,3924.02,11796.76,2669.41,8233.33,5974.91,2065.63,23719.42,17614.35,2958.84,31095.40,5990.35,6985.55
2026-04-16 09:18:23,147681.84,6425.08,3791.68,3924.02,11796.76,2669.41,8233.33,5974.91,2065.63,23719.42,17640.10,2958.84,31095.40,5990.35,6985.55
2026-04-16 09:38:37,147784.84,6425.08,3791.68,3924.02,11796.76,2669.41,8233.33,5974.91,2065.63,23719.42,17743.10,2958.84,31095.40,5990.35,6985.55
2026-04-16 09:53:10,147834.84,6425.08,3791.68,3924.02,11796.76,2669.41,8233.33,5974.91,2065.63,23719.42,17793.10,2958.84,31095.40,5990.35,6985.55
2026-04-16 09:55:46,147884.84,6425.08,3791.68,3924.02,11796.76,2669.41,8233.33,5974.91,2065.63,23719.42,17843.10,2958.84,31095.40,5990.35,6985.55
2026-04-16 10:23:14,149784.84,6425.08,3791.68,3924.02,11796.76,2669.41,8233.33,5974.91,2065.63,25619.42,17843.10,2958.84,31095.40,5990.35,6985.55
